"disp_event","species","feed_datetime","feed_x","feed_y","id_feedtree","def_datetime","def_x","def_y","id_feces","n_seeds","SDD","gut_transit_time","gut_transit_time_hms","id_month","group"
"SDJun20","Pereskia aculeata",2019-06-11 14:03:00,781607.133162984,7408029.81217488,"AG 181",2019-06-12 07:26:00,781651.171203255,7408127.31406599,"FGJ28",6,106.984912955067,1043,17:23:00,"Jun","Guareí"
"SDJun21","Pereskia aculeata",2019-06-11 14:03:00,781607.133162984,7408029.81217488,"AG 181",2019-06-12 07:32:00,781647.355764245,7408118.33856223,"FGJ29",13,97.2420372063681,1049,17:29:00,"Jun","Guareí"
"SDJun21","Pereskia aculeata",2019-06-11 14:03:00,781607.133162984,7408029.81217488,"AG 181",2019-06-12 07:32:00,781647.355764245,7408118.33856223,"FGJ29",13,97.2420372063681,1049,17:29:00,"Jun","Guareí"
"SDJun22","Pereskia aculeata",2019-06-12 08:42:00,781648.578475705,7407939.79379625,"AG 182",2019-06-12 10:11:00,781741.426886459,7407619.80996642,"FGJ30",3,333.179115342339,89,10:11:00,"Jun","Guareí"
"SDJun22","Pereskia aculeata",2019-06-12 08:42:00,781648.578475705,7407939.79379625,"AG 182",2019-06-12 10:11:00,781741.426886459,7407619.80996642,"FGJ30",3,333.179115342339,89,10:11:00,"Jun","Guareí"
"SDJun23","Pereskia aculeata",2019-06-12 08:42:00,781648.578475705,7407939.79379625,"AG 182",2019-06-12 12:06:00,781828.105657177,7407874.35166003,"FGJ34",2,191.084835871567,204,12:06:00,"Jun","Guareí"
"SDJun23","Pereskia aculeata",2019-06-12 08:42:00,781648.578475705,7407939.79379625,"AG 182",2019-06-12 12:06:00,781828.105657177,7407874.35166003,"FGJ34",2,191.084835871567,204,12:06:00,"Jun","Guareí"
"SDJun24","Celtis iguanaea",2019-06-12 12:09:00,781863.472843977,7407902.21363497,"AG 186",2019-06-12 13:13:00,781725.081311914,7407917.93345944,"FGJ36",7,139.279971639844,64,13:13:00,"Jun","Guareí"
"SDJun24","Celtis iguanaea",2019-06-12 12:09:00,781863.472843977,7407902.21363497,"AG 186",2019-06-12 13:13:00,781725.081311914,7407917.93345944,"FGJ36",7,139.279971639844,64,13:13:00,"Jun","Guareí"
"SDJun25","Celtis iguanaea",2019-06-12 12:30:00,781863.53556654,7407921.16412519,"AG 77",2019-06-12 13:32:00,781725.081311914,7407917.93345944,"FGJ38",6,138.497669655575,62,13:32:00,"Jun","Guareí"
"SDJun25","Celtis iguanaea",2019-06-12 12:30:00,781863.53556654,7407921.16412519,"AG 77",2019-06-12 13:32:00,781725.081311914,7407917.93345944,"FGJ38",6,138.497669655575,62,13:32:00,"Jun","Guareí"
"SDJun26","Celtis iguanaea",2019-06-12 12:50:00,781866.889971211,7407936.05687977,"AG 187",2019-06-12 13:44:00,781725.081311914,7407917.93345944,"FGJ39",7,142.964236786729,54,13:44:00,"Jun","Guareí"
"SDJun26","Celtis iguanaea",2019-06-12 12:50:00,781866.889971211,7407936.05687977,"AG 187",2019-06-12 13:44:00,781725.081311914,7407917.93345944,"FGJ39",7,142.964236786729,54,13:44:00,"Jun","Guareí"
"SDJun27","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:15:00,781725.081311914,7407917.93345944,"FGJ40",4,145.371155667232,82,14:15:00,"Jun","Guareí"
"SDJun27","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:15:00,781725.081311914,7407917.93345944,"FGJ40",4,145.371155667232,82,14:15:00,"Jun","Guareí"
"SDJun28","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:17:00,781725.081311914,7407917.93345944,"FGJ41",9,145.371155667232,84,14:17:00,"Jun","Guareí"
"SDJun28","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:17:00,781725.081311914,7407917.93345944,"FGJ41",9,145.371155667232,84,14:17:00,"Jun","Guareí"
"SDJun29","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:30:00,781852.232715374,7407956.38538695,"FGJ42",6,18.2338421620847,97,14:30:00,"Jun","Guareí"
"SDJun29","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:30:00,781852.232715374,7407956.38538695,"FGJ42",6,18.2338421620847,97,14:30:00,"Jun","Guareí"
"SDJun30","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:36:00,781847.980665513,7407955.50990895,"FGJ43",9,21.5566532651637,103,14:36:00,"Jun","Guareí"
"SDJun30","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:36:00,781847.980665513,7407955.50990895,"FGJ43",9,21.5566532651637,103,14:36:00,"Jun","Guareí"
"SDJun31","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:42:00,781851.55225291,7407954.42892388,"FGJ44",8,17.8668687797249,109,14:42:00,"Jun","Guareí"
"SDJun31","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:42:00,781851.55225291,7407954.42892388,"FGJ44",8,17.8668687797249,109,14:42:00,"Jun","Guareí"
"SDJun32","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 07:23:00,781740.418028685,7407964.91697518,"FGJ45",4,128.495556343315,978,16:18:00,"Jun","Guareí"
"SDJun32","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 07:23:00,781740.418028685,7407964.91697518,"FGJ45",4,128.495556343315,978,16:18:00,"Jun","Guareí"
"SDJun33","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 07:23:00,781740.418028685,7407964.91697518,"FGJ45",3,128.495556343315,978,16:18:00,"Jun","Guareí"
"SDJun33","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 07:23:00,781740.418028685,7407964.91697518,"FGJ45",3,128.495556343315,978,16:18:00,"Jun","Guareí"
"SDJun34","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 07:26:00,781740.418028685,7407964.91697518,"FGJ46",8,128.495556343315,981,16:21:00,"Jun","Guareí"
"SDJun34","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 07:26:00,781740.418028685,7407964.91697518,"FGJ46",8,128.495556343315,981,16:21:00,"Jun","Guareí"
"SDJun35","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 08:08:00,781757.374842378,7407965.73516519,"FGJ47",10,111.88278911433,1023,17:03:00,"Jun","Guareí"
"SDJun35","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 08:08:00,781757.374842378,7407965.73516519,"FGJ47",10,111.88278911433,1023,17:03:00,"Jun","Guareí"
